比較した	比較	比較	compared	compared	compare	2344
調査した	調査	調査	investigated	investigated	investigate	2341
設計した	設計	設計	designed	designed	design	2324
使用した	使用	使用	used	used	use	2306
消失した	消失	消失	disappeared	disappeared	disappear	2299
検討した	検討	検討	discussed	discussed	discuss	2276
示唆された	示唆	示唆	indicated	indicated	indicate	2205
施行した	施行	施行	performed	performed	perform	2164
議論した	議論	議論	discussed	discussed	discuss	2152
作製した	作製	作製	fabricated	fabricated	fabricate	2146
合成した	合成	合成	synthesized	synthesized	synthesize	2129
検出した	検出	検出	detected	detected	detect	2107
考察した	考察	考察	examined	examined	examine	2100
開発された	開発	開発	developed	developed	develop	2066
同定した	同定	同定	identified	identified	identify	1980
構築した	構築	構築	constructed	constructed	construct	1979
実現した	実現	実現	realized	realized	realize	1971
検討した	検討	検討	discussed	discussed	discuss	1971
提示した	提示	提示	presented	presented	present	1952
調製した	調製	調製	prepared	prepared	prepare	1937
確立した	確立	確立	established	established	establish	1917
観測された	観測	観測	observed	observed	observe	1915
評価する	評価	評価	evaluate	evaluate	evaluate	1915
作製した	作製	作製	prepared	prepared	prepare	1910
議論した	議論	議論	discussed	discussed	discuss	1894
関連した	関連	関連	related	related	relate	1871
低下した	低下	低下	lowered	lowered	lower	1866
低下した	低下	低下	decreased	decreased	decrease	1860
推定した	推定	推定	estimated	estimated	estimate	1857
開発した	開発	開発	was developed	developed	develop	1851
開発した	開発	開発	were developed	developed	develop	1851
開発した	開発	開発	was developed	developed	develop	1851
導入した	導入	導入	introduced	introduced	introduce	1824
増大した	増大	増大	increased	increased	increase	1791
開始した	開始	開始	started	started	start	1784
診断した	診断	診断	diagnosed	diagnosed	diagnose	1759
応用した	応用	応用	applied	applied	apply	1757
出現した	出現	出現	appeared	appeared	appear	1749
示唆した	示唆	示唆	indicated	indicated	indicate	1714
作成した	作成	作成	made	made	make	1682
対応する	対応	対応	corresponding	corresponding	correspond	1670
分析した	分析	分析	analyzed	analyzed	analyze	1636
示唆した	示唆	示唆	indicated	indicated	indicate	1622
実現する	実現	実現	realize	realize	realize	1618
検討した	検討	検討	was examined	examined	examine	1601
検討した	検討	検討	were examined	examined	examine	1601
検討した	検討	検討	was examined	examined	examine	1601
改善する	改善	改善	improve	improve	improve	1568
検出された	検出	検出	detected	detected	detect	1549
変化した	変化	変化	changed	changed	change	1549
考察した	考察	考察	considered	considered	consider	1543
考察した	考察	考察	discussed	discussed	discuss	1521
検出した	検出	検出	detected	detected	detect	1521
採用した	採用	採用	adopted	adopted	adopt	1494
同定した	同定	同定	identified	identified	identify	1492
記述した	記述	記述	described	described	describe	1490
使用する	使用	使用	using	using	use	1489
存在する	存在	存在	exists	exists	exist	1459
推定した	推定	推定	estimated	estimated	estimate	1458
投与した	投与	投与	administered	administered	administer	1451
診断された	診断	診断	diagnosed	diagnosed	diagnose	1448
形成した	形成	形成	formed	formed	form	1447
成長させた	成長	成長	grown	grown	grow	1446
発生した	発生	発生	generated	generated	generate	1436
抽出した	抽出	抽出	extracted	extracted	extract	1427
確認された	確認	確認	confirmed	confirmed	confirm	1427
作製した	作製	作製	fabricated	fabricated	fabricate	1426
提示した	提示	提示	presented	presented	present	1400
示唆された	示唆	示唆	suggested	suggested	suggest	1397
死亡した	死亡	死亡	died	died	die	1394
検討した	検討	検討	was examined	examined	examine	1371
検討した	検討	検討	were examined	examined	examine	1371
実現した	実現	実現	realized	realized	realize	1354
解説した	解説	解説	described	described	describe	1351
成功した	成功	成功	succeeded	succeeded	succeed	1345
考察した	考察	考察	considered	considered	consider	1335
設計した	設計	設計	designed	designed	design	1332
作成した	作成	作成	prepared	prepared	prepare	1331
言及した	言及	言及	mentioned	mentioned	mention	1328
減少した	減少	減少	reduced	reduced	reduce	1322
考察した	考察	考察	discussed	discussed	discuss	1312
調製した	調製	調製	prepared	prepared	prepare	1310
消失した	消失	消失	disappeared	disappeared	disappear	1298
開発した	開発	開発	was developed	developed	develop	1280
開発した	開発	開発	were developed	developed	develop	1280
作製した	作製	作製	prepared	prepared	prepare	1272
示唆した	示唆	示唆	suggested	suggested	suggest	1266
設置した	設置	設置	installed	installed	instal	1263
増加する	増加	増加	increase	increase	increase	1255
抑制した	抑制	抑制	suppressed	suppressed	suppress	1250
言及した	言及	言及	mentioned	mentioned	mention	1225
施行した	施行	施行	enforced	enforced	enforce	1189
解説した	解説	解説	described	described	describe	1187
測定する	測定	測定	measuring	measuring	measure	1185
応用した	応用	応用	applied	applied	apply	1184
確立した	確立	確立	established	established	establish	1179
構築した	構築	構築	constructed	constructed	construct	1174
達成した	達成	達成	achieved	achieved	achieve	1130
記述した	記述	記述	described	described	describe	1126
考慮して	考慮	考慮	considering	considering	consider	1125
確認した	確認	確認	was confirmed	confirmed	confirm	1112
確認した	確認	確認	were confirmed	confirmed	confirm	1112
確認した	確認	確認	was confirmed	confirmed	confirm	1112
死亡した	死亡	死亡	died	died	die	1104
合成した	合成	合成	synthesized	synthesized	synthesize	1100
作製した	作製	作製	produced	produced	produce	1100
関係した	関係	関係	related	related	relate	1079
検証した	検証	検証	verified	verified	verify	1064
存在した	存在	存在	existed	existed	exist	1045
導出した	導出	導出	derived	derived	derive	1044
示唆した	示唆	示唆	suggested	suggested	suggest	1029
回復した	回復	回復	recovered	recovered	recover	1010
低下した	低下	低下	decreased	decreased	decrease	1000
成功した	成功	成功	succeeded	succeeded	succeed	998
向上した	向上	向上	improved	improved	improve	995
定義した	定義	定義	defined	defined	define	974
発現した	発現	発現	expressed	expressed	express	972
示唆された	示唆	示唆	was indicated	indicated	indicate	969
示唆された	示唆	示唆	were indicated	indicated	indicate	969
増大した	増大	増大	increased	increased	increase	948
存在する	存在	存在	exist	exist	exist	945
形成された	形成	形成	formed	formed	form	937
確認した	確認	確認	were confirmed	confirmed	confirm	923
検討した	検討	検討	were examined	examined	examine	923
検討した	検討	検討	was examined	examined	examine	923
検討した	検討	検討	were examined	examined	examine	923
確認した	確認	確認	was confirmed	confirmed	confirm	923
照射した	照射	照射	irradiated	irradiated	irradiate	919
上昇した	上昇	上昇	increased	increased	increase	909
分離した	分離	分離	isolated	isolated	isolate	909
関与した	関与	関与	involved	involved	involve	905
検討する	検討	検討	examine	examine	examine	905
記録した	記録	記録	recorded	recorded	record	898
利用する	利用	利用	using	using	use	897
作成した	作成	作成	made	made	make	881
達成した	達成	達成	achieved	achieved	achieve	878
検証した	検証	検証	verified	verified	verify	868
レビューした	レビュー	レビュー	reviewed	reviewed	review	858
相関した	相関	相関	correlated	correlated	correlate	854
解決する	解決	解決	solve	solve	solve	845
関連した	関連	関連	related	related	relate	843
考慮した	考慮	考慮	considered	considered	consider	841
紹介した	紹介	紹介	explained	explained	explain	838
発生した	発生	発生	generated	generated	generate	831
理解する	理解	理解	understand	understand	understand	829
指摘した	指摘	指摘	indicated	indicated	indicate	828
成長した	成長	成長	grown	grown	grow	825
低下した	低下	低下	lowered	lowered	lower	822
評価する	評価	評価	evaluating	evaluating	evaluate	820
変化した	変化	変化	changed	changed	change	818
添加した	添加	添加	added	added	add	817
制御する	制御	制御	controlling	controlling	control	808
施行した	施行	施行	enforced	enforced	enforce	806
分布した	分布	分布	distributed	distributed	distribute	791
誘導した	誘導	誘導	induced	induced	induce	789
解析する	解析	解析	analyze	analyze	analyze	786
評価した	評価	評価	estimated	estimated	estimate	785
開発する	開発	開発	develop	develop	develop	784
設定した	設定	設定	set	set	set	783
単離した	単離	単離	isolated	isolated	isolate	782
紹介した	紹介	紹介	explained	explained	explain	778
改良した	改良	改良	improved	improved	improve	778
作成した	作成	作成	prepared	prepared	prepare	777
紹介した	紹介	紹介	was introduced	introduced	introduce	775
分離した	分離	分離	separated	separated	separate	775
紹介した	紹介	紹介	was introduced	introduced	introduce	775
紹介した	紹介	紹介	were introduced	introduced	introduce	775
施行した	施行	施行	was performed	performed	perform	773
施行した	施行	施行	were performed	performed	perform	773
施行した	施行	施行	was performed	performed	perform	773
実施した	実施	実施	performed	performed	perform	765
制御した	制御	制御	controlled	controlled	control	765
改善された	改善	改善	improved	improved	improve	764
検出する	検出	検出	detect	detect	detect	756
収集した	収集	収集	collected	collected	collect	756
導出した	導出	導出	derived	derived	derive	750
測定した	測定	測定	was measured	measured	measure	742
測定した	測定	測定	were measured	measured	measure	742
測定した	測定	測定	was measured	measured	measure	742
採取した	採取	採取	collected	collected	collect	736
報告された	報告	報告	reported	reported	report	734
発生した	発生	発生	occurred	occurred	occur	728
抑制した	抑制	抑制	suppressed	suppressed	suppress	725
上昇した	上昇	上昇	rose	rose	rise	724
実証した	実証	実証	demonstrated	demonstrated	demonstrate	723
減少した	減少	減少	reduced	reduced	reduce	723
増加する	増加	増加	increasing	increasing	increase	722
説明した	説明	説明	described	described	describe	718
投与した	投与	投与	administered	administered	administer	707
検討した	検討	検討	were examined	examined	examine	707
検討した	検討	検討	was examined	examined	examine	707
成長した	成長	成長	grown	grown	grow	703
測定した	測定	測定	was measured	measured	measure	697
測定した	測定	測定	were measured	measured	measure	697
指摘した	指摘	指摘	indicated	indicated	indicate	697
測定した	測定	測定	were measured	measured	measure	697
記載した	記載	記載	described	described	describe	690
達成する	達成	達成	achieve	achieve	achieve	689
設置した	設置	設置	installed	installed	instal	681
挿入した	挿入	挿入	inserted	inserted	insert	680
レビューした	レビュー	レビュー	reviewed	reviewed	review	677
試験した	試験	試験	tested	tested	test	676
実証した	実証	実証	demonstrated	demonstrated	demonstrate	675
堆積した	堆積	堆積	deposited	deposited	deposit	673
解析する	解析	解析	analyzing	analyzing	analyze	671
固定した	固定	固定	fixed	fixed	fix	668
評価した	評価	評価	estimated	estimated	estimate	666
維持した	維持	維持	maintained	maintained	maintain	663
紹介した	紹介	紹介	described	described	describe	662
生成した	生成	生成	formed	formed	form	662
概観した	概観	概観	outlined	outlined	outline	662
測定した	測定	測定	determined	determined	determine	662
回復した	回復	回復	recovered	recovered	recover	661
確立する	確立	確立	establish	establish	establish	658
低減する	低減	低減	reduce	reduce	reduce	656
処理した	処理	処理	treated	treated	treat	655
発症した	発症	発症	contracted	contracted	contract	651
ドープした	ドープ	ドープ	doped	doped	dope	645
記録した	記録	記録	recorded	recorded	record	640
判明した	判明	判明	proven	proven	prove	639
施行した	施行	施行	was performed	performed	perform	632
施行した	施行	施行	were performed	performed	perform	632
抽出した	抽出	抽出	extracted	extracted	extract	631
適用する	適用	適用	applying	applying	apply	628
開催された	開催	開催	held	held	hold	626
向上した	向上	向上	improved	improved	improve	620
実施した	実施	実施	conducted	conducted	conduct	619
概説した	概説	概説	described	described	describe	619
提案した	提案	提案	was proposed	proposed	propose	617
提案した	提案	提案	were proposed	proposed	propose	617
提案した	提案	提案	was proposed	proposed	propose	617
作製した	作製	作製	produced	produced	produce	612
計測した	計測	計測	measured	measured	measure	611
紹介した	紹介	紹介	described	described	describe	609
抑制された	抑制	抑制	suppressed	suppressed	suppress	605
拡大した	拡大	拡大	expanded	expanded	expand	604
確認する	確認	確認	confirm	confirm	confirm	604
説明する	説明	説明	explain	explain	explain	600
ドープした	ドープ	ドープ	doped	doped	dope	600
精製した	精製	精製	purified	purified	purify	599
実施した	実施	実施	performed	performed	perform	598
開始した	開始	開始	were started	started	start	598
開始した	開始	開始	was started	started	start	598
開始した	開始	開始	was started	started	start	598
概説した	概説	概説	described	described	describe	597
示唆した	示唆	示唆	was indicated	indicated	indicate	595
示唆した	示唆	示唆	were indicated	indicated	indicate	595
示唆した	示唆	示唆	was indicated	indicated	indicate	595
生成した	生成	生成	produced	produced	produce	590
紹介した	紹介	紹介	were introduced	introduced	introduce	587
紹介した	紹介	紹介	was introduced	introduced	introduce	587
紹介した	紹介	紹介	were introduced	introduced	introduce	587
合併した	合併	合併	combined	combined	combine	585
実現する	実現	実現	realizing	realizing	realize	582
示唆した	示唆	示唆	were indicated	indicated	indicate	582
示唆した	示唆	示唆	was indicated	indicated	indicate	582
利用する	利用	利用	utilizing	utilizing	utilize	581
導入する	導入	導入	introducing	introducing	introduce	576
検出する	検出	検出	detecting	detecting	detect	574
堆積した	堆積	堆積	deposited	deposited	deposit	572
説明した	説明	説明	described	described	describe	570
利用した	利用	利用	utilized	utilized	utilize	565
算出した	算出	算出	calculated	calculated	calculate	564
記載した	記載	記載	described	described	describe	560
蒸着した	蒸着	蒸着	deposited	deposited	deposit	557
紹介した	紹介	紹介	were introduced	introduced	introduce	553
分離した	分離	分離	isolated	isolated	isolate	553
紹介した	紹介	紹介	was introduced	introduced	introduce	553
定義した	定義	定義	defined	defined	define	549
誘導した	誘導	誘導	induced	induced	induce	547
適用して	適用	適用	applying	applying	apply	546
阻害した	阻害	阻害	inhibited	inhibited	inhibit	546
呈示した	呈示	呈示	presented	presented	present	541
製作した	製作	製作	fabricated	fabricated	fabricate	539
関連する	関連	関連	concerning	concerning	concern	536
照射した	照射	照射	irradiated	irradiated	irradiate	534
考案した	考案	考案	devised	devised	devise	534
提案された	提案	提案	proposed	proposed	propose	533
試験した	試験	試験	tested	tested	test	530
同定された	同定	同定	identified	identified	identify	529
計算する	計算	計算	calculate	calculate	calculate	526
予測した	予測	予測	predicted	predicted	predict	526
分類した	分類	分類	classified	classified	classify	525
提供する	提供	提供	provide	provide	provide	523
仮定した	仮定	仮定	assumed	assumed	assume	520
施行した	施行	施行	conducted	conducted	conduct	518
生成した	生成	生成	generated	generated	generate	513
予測する	予測	予測	predict	predict	predict	511
維持する	維持	維持	maintain	maintain	maintain	510
推定する	推定	推定	estimating	estimating	estimate	510
利用した	利用	利用	used	used	use	508
添加した	添加	添加	added	added	add	506
改良した	改良	改良	improved	improved	improve	502
低下した	低下	低下	reduced	reduced	reduce	500
接続した	接続	接続	connected	connected	connect	498
解説した	解説	解説	were explained	explained	explain	490
構成した	構成	構成	composed	composed	compose	490
解説した	解説	解説	were explained	explained	explain	490
解説した	解説	解説	was explained	explained	explain	490
判明した	判明	判明	proven	proven	prove	489
溶解した	溶解	溶解	dissolved	dissolved	dissolve	488
進行した	進行	進行	progressed	progressed	progress	487
測定した	測定	測定	determined	determined	determine	486
位置した	位置	位置	located	located	locate	485
入院した	入院	入院	hospitalized	hospitalized	hospitalize	484
分散した	分散	分散	dispersed	dispersed	disperse	484
増加して	増加	増加	increasing	increasing	increase	484
向上させる	向上	向上	improve	improve	improve	483
コードする	コード	コード	encoding	encoding	encode	481
構築する	構築	構築	construct	construct	construct	479
除去した	除去	除去	removed	removed	remove	479
発見した	発見	発見	discovered	discovered	discover	479
発生した	発生	発生	occurred	occurred	occur	478
提案した	提案	提案	presented	presented	present	477
選択した	選択	選択	selected	selected	select	475
改善する	改善	改善	improving	improving	improve	474
生成した	生成	生成	produced	produced	produce	473
定式化した	定式化	定式化	formulated	formulated	formulate	472
単離した	単離	単離	isolated	isolated	isolate	470
概説した	概説	概説	reviewed	reviewed	review	469
期待される	期待	期待	are expected	expected	expect	466
期待される	期待	期待	is expected	expected	expect	466
結合した	結合	結合	coupled	coupled	couple	465
蒸着した	蒸着	蒸着	deposited	deposited	deposit	462
図示した	図示	図示	illustrated	illustrated	illustrate	461
最適化した	最適化	最適化	optimized	optimized	optimize	460
蓄積した	蓄積	蓄積	accumulated	accumulated	accumulate	459
結合した	結合	結合	combined	combined	combine	458
増大する	増大	増大	increase	increase	increase	458
処理した	処理	処理	treated	treated	treat	457
シミュレートした	シミュレート	シミュレート	simulated	simulated	simulate	457
生成した	生成	生成	formed	formed	form	454
整理した	整理	整理	arranged	arranged	arrange	450
完成した	完成	完成	completed	completed	complete	450
制御した	制御	制御	controlled	controlled	control	449
増加していた	増加	増加	increased	increased	increase	449
決定した	決定	決定	decided	decided	decide	448
記述する	記述	記述	describe	describe	describe	446
利用して	利用	利用	utilizing	utilizing	utilize	441
考慮した	考慮	考慮	considered	considered	consider	440
抑制する	抑制	抑制	suppressing	suppressing	suppress	433
紹介した	紹介	紹介	were introduced	introduced	introduce	432
紹介した	紹介	紹介	was introduced	introduced	introduce	432
採用した	採用	採用	were adopted	adopted	adopt	430
採用した	採用	採用	was adopted	adopted	adopt	430
採用した	採用	採用	was adopted	adopted	adopt	430
開始した	開始	開始	was started	started	start	429
開始した	開始	開始	were started	started	start	429
増加していた	増加	増加	increased	increased	increase	428
分離した	分離	分離	separated	separated	separate	427
経過した	経過	経過	passed	passed	pass	427
治療した	治療	治療	treated	treated	treat	426
建設した	建設	建設	constructed	constructed	construct	425
上昇した	上昇	上昇	increased	increased	increase	425
決定する	決定	決定	determining	determining	determine	425
誘導された	誘導	誘導	induced	induced	induce	423
測定した	測定	測定	were measured	measured	measure	422
測定した	測定	測定	was measured	measured	measure	422
促進する	促進	促進	promote	promote	promote	420
選定した	選定	選定	selected	selected	select	419
期待した	期待	期待	expected	expected	expect	417
影響する	影響	影響	affect	affect	affect	417
印加した	印加	印加	applied	applied	apply	416
発生した	発生	発生	arose	arose	arise	416
発見した	発見	発見	found	found	find	415
発達した	発達	発達	developed	developed	develop	413
推定された	推定	推定	estimated	estimated	estimate	412
含有する	含有	含有	containing	containing	contain	412
低減した	低減	低減	reduced	reduced	reduce	411
誘起された	誘起	誘起	induced	induced	induce	411
判明した	判明	判明	found	found	find	408
確認された	確認	確認	were confirmed	confirmed	confirm	408
確認された	確認	確認	was confirmed	confirmed	confirm	408
概説した	概説	概説	reviewed	reviewed	review	408
強調した	強調	強調	emphasized	emphasized	emphasize	407
形成する	形成	形成	forming	forming	form	406
施行した	施行	施行	underwent	underwent	undergo	406
提案した	提案	提案	was proposed	proposed	propose	405
提案した	提案	提案	were proposed	proposed	propose	405
存在する	存在	存在	existing	existing	exist	403
参加した	参加	参加	participated	participated	participate	402
使用した	使用	使用	was used	used	use	401
使用した	使用	使用	was used	used	use	401
使用した	使用	使用	were used	used	use	401
解説した	解説	解説	was explained	explained	explain	399
解説した	解説	解説	were explained	explained	explain	399
構成した	構成	構成	constructed	constructed	construct	395
影響した	影響	影響	affected	affected	affect	390
予測した	予測	予測	predicted	predicted	predict	390
関与する	関与	関与	concerning	concerning	concern	390
測定した	測定	測定	were measured	measured	measure	390
測定した	測定	測定	was measured	measured	measure	390
精製した	精製	精製	purified	purified	purify	389
入院した	入院	入院	hospitalized	hospitalized	hospitalize	388
展開した	展開	展開	developed	developed	develop	388
施行した	施行	施行	were enforced	enforced	enforce	386
生成した	生成	生成	generated	generated	generate	386
施行した	施行	施行	was enforced	enforced	enforce	386
施行した	施行	施行	was enforced	enforced	enforce	386
採取した	採取	採取	collected	collected	collect	386
発展した	発展	発展	developed	developed	develop	383
促進した	促進	促進	promoted	promoted	promote	383
結合した	結合	結合	coupled	coupled	couple	382
算出した	算出	算出	calculated	calculated	calculate	381
提案した	提案	提案	presented	presented	present	381
計算した	計算	計算	computed	computed	compute	380
提唱した	提唱	提唱	proposed	proposed	propose	380
実施した	実施	実施	conducted	conducted	conduct	380
収集した	収集	収集	collected	collected	collect	377
検索した	検索	検索	searched	searched	search	376
克服する	克服	克服	overcome	overcome	overcome	372
示唆する	示唆	示唆	suggest	suggest	suggest	372
導入された	導入	導入	introduced	introduced	introduce	371
採集した	採集	採集	collected	collected	collect	368
呈示した	呈示	呈示	presented	presented	present	367
継続した	継続	継続	continued	continued	continue	367
測定された	測定	測定	measured	measured	measure	366
局在した	局在	局在	localized	localized	localize	366
挿入した	挿入	挿入	inserted	inserted	insert	366
クローニングした	クローニング	クローニング	cloned	cloned	clone	365
調査した	調査	調査	examined	examined	examine	365
固定した	固定	固定	fixed	fixed	fix	365
計算する	計算	計算	calculating	calculating	calculate	365
概観した	概観	概観	outlined	outlined	outline	364
検証する	検証	検証	verify	verify	verify	362
除去する	除去	除去	remove	remove	remove	359
報告した	報告	報告	was reported	reported	report	358
報告した	報告	報告	was reported	reported	report	358
報告した	報告	報告	were reported	reported	report	358
概説した	概説	概説	explained	explained	explain	357
被覆した	被覆	被覆	coated	coated	coat	357
強調した	強調	強調	emphasized	emphasized	emphasize	355
最適化した	最適化	最適化	optimized	optimized	optimize	354
設定した	設定	設定	set	set	set	353
考慮する	考慮	考慮	considering	considering	consider	353
判明した	判明	判明	found	found	find	352
改善する	改善	改善	improves	improves	improve	352
採用した	採用	採用	employed	employed	employ	351
発生した	発生	発生	arose	arose	arise	351
シミュレートした	シミュレート	シミュレート	simulated	simulated	simulate	350
存在した	存在	存在	existed	existed	exist	350
判断した	判断	判断	judged	judged	judge	350
モデル化した	モデル化	モデル化	modeled	modeled	model	350
阻害した	阻害	阻害	inhibited	inhibited	inhibit	349
解析した	解析	解析	analysed	analysed	analyse	347
展望した	展望	展望	viewed	viewed	view	345
調査した	調査	調査	surveyed	surveyed	survey	345
誘発した	誘発	誘発	induced	induced	induce	345
解明した	解明	解明	clarified	clarified	clarify	345
作成した	作成	作成	was made	made	make	343
作成した	作成	作成	were made	made	make	343
作成した	作成	作成	was made	made	make	343
概説した	概説	概説	explained	explained	explain	342
評価した	評価	評価	was evaluated	evaluated	evaluate	342
評価した	評価	評価	was evaluated	evaluated	evaluate	342
評価した	評価	評価	were evaluated	evaluated	evaluate	342
報告した	報告	報告	were reported	reported	report	339
導入した	導入	導入	was introduced	introduced	introduce	339
報告した	報告	報告	was reported	reported	report	339
導入した	導入	導入	was introduced	introduced	introduce	339
導入した	導入	導入	were introduced	introduced	introduce	339
計測した	計測	計測	measured	measured	measure	336
発表した	発表	発表	announced	announced	announce	336
説明した	説明	説明	were explained	explained	explain	335
感染した	感染	感染	infected	infected	infect	335
相関した	相関	相関	correlated	correlated	correlate	335
説明した	説明	説明	were explained	explained	explain	335
説明した	説明	説明	was explained	explained	explain	335
取得した	取得	取得	acquired	acquired	acquire	331
観察した	観察	観察	was observed	observed	observe	330
観察した	観察	観察	were observed	observed	observe	330
提供する	提供	提供	provides	provides	provide	330
観察した	観察	観察	was observed	observed	observe	330
発見した	発見	発見	discovered	discovered	discover	329
発見した	発見	発見	found	found	find	329
解析した	解析	解析	were analyzed	analyzed	analyze	327
安定した	安定	安定	stabilized	stabilized	stabilize	327
解析した	解析	解析	was analyzed	analyzed	analyze	327
解析した	解析	解析	was analyzed	analyzed	analyze	327
導入して	導入	導入	introducing	introducing	introduce	327
示唆された	示唆	示唆	was suggested	suggested	suggest	325
必要とする	必要と	必要と	requires	requires	require	325
施行した	施行	施行	conducted	conducted	conduct	325
示唆された	示唆	示唆	were suggested	suggested	suggest	325
記述する	記述	記述	describing	describing	describe	323
治療した	治療	治療	treated	treated	treat	323
開発する	開発	開発	developing	developing	develop	322
判明した	判明	判明	was proven	proven	prove	322
判明した	判明	判明	was proven	proven	prove	322
判明した	判明	判明	were proven	proven	prove	322
仮定した	仮定	仮定	assumed	assumed	assume	322
発見された	発見	発見	found	found	find	321
維持した	維持	維持	maintained	maintained	maintain	321
関係した	関係	関係	related	related	relate	321
製作した	製作	製作	fabricated	fabricated	fabricate	318
提唱した	提唱	提唱	proposed	proposed	propose	317
増加させる	増加	増加	increase	increase	increase	316
合併した	合併	合併	combined	combined	combine	315
提示した	提示	提示	proposed	proposed	propose	315
発見された	発見	発見	discovered	discovered	discover	315
悪化した	悪化	悪化	deteriorated	deteriorated	deteriorate	315
減少していた	減少	減少	decreased	decreased	decrease	314
適用する	適用	適用	apply	apply	apply	313
考案した	考案	考案	devised	devised	devise	312
証明した	証明	証明	proved	proved	prove	312
出現する	出現	出現	appears	appears	appear	310
考慮する	考慮	考慮	consider	consider	consider	310
測定して	測定	測定	measuring	measuring	measure	310
採集した	採集	採集	collected	collected	collect	309
増加して	増加	増加	increase	increase	increase	308
発症した	発症	発症	contracted	contracted	contract	308
調査した	調査	調査	examined	examined	examine	307
相当する	相当	相当	corresponding	corresponding	correspond	307
施行した	施行	施行	underwent	underwent	undergo	307
注目した	注目	注目	noticed	noticed	notice	304
適用した	適用	適用	was applied	applied	apply	303
適用した	適用	適用	were applied	applied	apply	303
適用した	適用	適用	was applied	applied	apply	303
シフトした	シフト	シフト	shifted	shifted	shift	302
増加させた	増加	増加	increased	increased	increase	302
意味する	意味	意味	means	means	mean	299
減少していた	減少	減少	decreased	decreased	decrease	299
再発した	再発	再発	recurred	recurred	recur	298
示唆する	示唆	示唆	suggests	suggests	suggest	297
考察した	考察	考察	studied	studied	study	297
作用する	作用	作用	acting	acting	act	297
同定する	同定	同定	identify	identify	identify	297
追加した	追加	追加	added	added	add	296
影響する	影響	影響	affecting	affecting	affect	296
構築した	構築	構築	were constructed	constructed	construct	295
構築した	構築	構築	was constructed	constructed	construct	295
構築した	構築	構築	was constructed	constructed	construct	295
